Product_name, Category, Subcategory, SearchTerm, Rating, Reviews, Product_Url
CyberPowerPC - Gamer Xtreme VR Desktop - Intel Core i7-7700K - 16GB Memory - NVIDIA GeForce GTX 1070 - 240GB SSD + 2TB Hard Drive - Black,Phones,Bird,Bird S288 Plus,4.8,140,https://www.bestbuy.com/site/cyberpowerpc-gamer-xtreme-vr-desktop-intel-core-i7-7700k-16gb-memory-nvidia-geforce-gtx-1070-240gb-ssd-2tb-hard-drive-black/6143700.p?skuId=6143700
Razer - Blade 15.6" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2070 - 512GB Solid State Drive - Black CNC Aluminum,Phones,Bird,Bird S288 Plus,4.7,10,https://www.bestbuy.com/site/razer-blade-15-6-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2070-512gb-solid-state-drive-black-cnc-aluminum/6331857.p?skuId=6331857
Hydrow - Connected Rower - Silver/Black,Phones,Bird,Bird S288 Plus,4.5,51,https://www.bestbuy.com/site/hydrow-connected-rower-silver-black/6349559.p?skuId=6349559
Razer - Geek Squad Certified Refurbished Blade 15.6" Gaming Laptop - Intel Core i7 - 16GB - NVIDIA GeForce RTX 2060 - 512GB SSD - Mercury White CNC Aluminum,Phones,Bird,Bird S288 Plus,2.7,3,https://www.bestbuy.com/site/razer-geek-squad-certified-refurbished-blade-15-6-gaming-laptop-intel-core-i7-16gb-nvidia-geforce-rtx-2060-512gb-ssd-mercury-white-cnc-aluminum/6351354.p?skuId=6351354
LEGO - City Tuning Workshop 60258,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/lego-city-tuning-workshop-60258/6394887.p?skuId=6394887
LEGO - City Police Station 60246,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/lego-city-police-station-60246/6394828.p?skuId=6394828
LEGO - Hidden Side Newbury Subway 70430,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/lego-hidden-side-newbury-subway-70430/6394803.p?skuId=6394803
LEGO - Disney Cinderella's Castle Celebration 43178,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/lego-disney-cinderellas-castle-celebration-43178/6394903.p?skuId=6394903
LEGO - Hidden Side The Lighthouse of Darkness 70431,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/lego-hidden-side-the-lighthouse-of-darkness-70431/6394901.p?skuId=6394901
LEGO - Hidden Side Welcome to The Hidden Side 70427,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/lego-hidden-side-welcome-to-the-hidden-side-70427/6394921.p?skuId=6394921
LEGO - Trolls World Tour Techno Reef Dance Party 41250,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/lego-trolls-world-tour-techno-reef-dance-party-41250/6394792.p?skuId=6394792
LEGO - Creator 3-in-1 Townhouse Toy Store 31105,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/lego-creator-3-in-1-townhouse-toy-store-31105/6394885.p?skuId=6394885
Razer - Geek Squad Certified Refurbished Blade 15.6" Gaming Laptop - Intel Core i7 - 16GB - NVIDIA GeForce RTX 2080 - 512GB SSD - Black CNC Aluminum,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/razer-geek-squad-certified-refurbished-blade-15-6-gaming-laptop-intel-core-i7-16gb-nvidia-geforce-rtx-2080-512gb-ssd-black-cnc-aluminum/6351356.p?skuId=6351356
LEGO - Friends Heartlake City Amusement Pier 41375,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/lego-friends-heartlake-city-amusement-pier-41375/6351940.p?skuId=6351940
Melissa & Doug - United States of America Map Puzzle,Phones,Bird,Bird S288 Plus,0,Not yet reviewed,https://www.bestbuy.com/site/melissa-doug-united-states-of-america-map-puzzle/6343788.p?skuId=6343788
Razer - Blade 15.6" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2080 - 512GB Solid State Drive - Black CNC Aluminum,Phones,Bird,Bird S288 Plus,4.9,8,https://www.bestbuy.com/site/razer-blade-15-6-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2080-512gb-solid-state-drive-black-cnc-aluminum/6331896.p?skuId=6331896
Razer - Blade 15.6" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2060 - 512GB Solid State Drive - Black CNC Aluminum,Phones,Bird,Bird S288 Plus,4.5,13,https://www.bestbuy.com/site/razer-blade-15-6-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2060-512gb-solid-state-drive-black-cnc-aluminum/6331856.p?skuId=6331856
